available_checkpoints,batch_size,best_epoch,best_val_acc,best_val_dqn_proxy_expanded5,best_val_dqn_proxy_softmax3,best_val_macro_f1,best_val_metric,cache_len,cache_root,checkpoint_tags,class_weight_mode,config_path,dataset_tag,early_stopping_mode,entropy_loss_weight,epochs,family_tag,grad_clip_norm,has_config,has_history,has_summary,history_lr_best,history_lr_last,history_lr_len,history_path,history_train_loss_best,history_train_loss_last,history_train_loss_len,history_val_acc_best,history_val_acc_last,history_val_acc_len,history_val_dqn_proxy_expanded5_best,history_val_dqn_proxy_expanded5_last,history_val_dqn_proxy_expanded5_len,history_val_dqn_proxy_softmax3_best,history_val_dqn_proxy_softmax3_last,history_val_dqn_proxy_softmax3_len,history_val_loss_best,history_val_loss_last,history_val_loss_len,history_val_macro_f1_best,history_val_macro_f1_last,history_val_macro_f1_len,known_pa_names,label_smoothing,lambda_center,lr,mlp_dropout,model_selection_metric,n_checkpoints,noise_tag,open_conf_selection_metric,paper_set,pas,protocols,result_root,run_dir,run_name,scheduler_name,seed,source_name,source_type,split_mode,summary_path,task,test_dqn_proxy_expanded5,test_dqn_proxy_softmax3,test_energy_auroc,test_entropy_auroc,test_expanded5_mean_auroc,test_known_acc,test_known_macro_f1,test_logit_variance_auroc,test_p1p2_auroc,test_pmax_auroc,test_softmax3_mean_auroc,unknown_pa_names,unknown_pas,weight_decay
"[""best_model"", ""epoch_20"", ""final_model""]",16,20,0.9925925925925926,0.9560904471630097,0.9688174576809602,0.9925916779849363,0.9688174576809602,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/21-59_04-29-26_ref_base_ls000_unkPA3_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004651924696496356,35,results_pa_confmanifold_refined/21-59_04-29-26_ref_base_ls000_unkPA3_c16384_seed0/history.json,0.5325930160189432,0.04566376569961745,35,0.9962962962962963,0.9925925925925926,35,0.9560904471630097,0.8639058590687607,35,0.9688174576809602,0.915380691679472,35,0.17526159805280192,0.014685030541969119,35,0.9962961819809254,0.9925916779849363,35,"[""PA2"", ""PA4"", ""PA8""]",0.0,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/21-59_04-29-26_ref_base_ls000_unkPA3_c16384_seed0,ref_base_ls000_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/21-59_04-29-26_ref_base_ls000_unkPA3_c16384_seed0/summary.json,pa,0.9606697901233308,0.9742507125145186,0.8913398692810456,0.9546296296296296,0.9263173565722583,0.9962962962962963,0.9962961819809254,0.8821677559912853,0.9511619462599853,0.9522875816993464,0.9526930525296536,"[""PA3""]","[""PA3""]",0.0
"[""best_model"", ""final_model""]",16,2,0.9333333333333333,0.8401287914954593,0.8844244288611705,0.933068783068783,0.8844244288611705,16384,,"[""best_model"", ""final_model""]",,results_pa_confmanifold_refined/22-02_04-29-26_ref_base_ls000_unkPA4_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004921473611241011,17,results_pa_confmanifold_refined/22-02_04-29-26_ref_base_ls000_unkPA4_c16384_seed0/history.json,0.6398590261027927,0.10055211000735798,17,0.9962962962962963,0.9814814814814815,17,0.8401287914954593,0.6955274363383952,17,0.8844244288611705,0.6104693206392882,17,0.28018815738183483,0.04722979129464538,17,0.9962961819809254,0.9814671814671815,17,"[""PA2"", ""PA3"", ""PA8""]",0.0,0.1,0.0005,0.3,val_macro_f1,2,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-02_04-29-26_ref_base_ls000_unkPA4_c16384_seed0,ref_base_ls000_unkPA4_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-02_04-29-26_ref_base_ls000_unkPA4_c16384_seed0/summary.json,pa,0.8364442777709463,0.874348181366432,0.8861002178649238,0.8636964415395787,0.7852490922294844,0.8925925925925926,0.8909771902178713,0.4660566448801743,0.8524400871459694,0.8579520697167756,0.8580295328007747,"[""PA4""]","[""PA4""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,10,0.9925925925925926,0.9622223192707156,0.9844503005004223,0.9925916779849363,0.9844503005004223,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-04_04-29-26_ref_base_ls000_unkPA8_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004824476326477683,25,results_pa_confmanifold_refined/22-04_04-29-26_ref_base_ls000_unkPA8_c16384_seed0/history.json,0.3981161128433924,0.035303061153917084,25,0.9925925925925926,0.9925925925925926,25,0.9622223192707156,0.8645728298170863,25,0.9844503005004223,0.8930693624782365,25,0.09418591100860525,0.049323367039431576,25,0.9925916779849363,0.9925916779849363,25,"[""PA2"", ""PA3"", ""PA4""]",0.0,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-04_04-29-26_ref_base_ls000_unkPA8_c16384_seed0,ref_base_ls000_unkPA8_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-04_04-29-26_ref_base_ls000_unkPA8_c16384_seed0/summary.json,pa,0.9643899473082,0.9870123035837699,0.9289469862018881,0.9901670297748728,0.9440406681190995,0.9851851851851852,0.9851778656126483,0.8247058823529411,0.9866521423384168,0.9897312999273784,0.9888501573468894,"[""PA8""]","[""PA8""]",0.0
"[""best_model"", ""final_model""]",16,1,0.9666666666666667,0.8491525685917061,0.8636117426179528,0.9668525668525669,0.8636117426179528,16384,,"[""best_model"", ""final_model""]",,results_pa_confmanifold_refined/22-06_04-29-26_ref_base_drop040_unkPA2_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.000493093861603399,16,results_pa_confmanifold_refined/22-06_04-29-26_ref_base_drop040_unkPA2_c16384_seed0/history.json,0.7088454580496228,0.35023807902184745,16,0.9925925925925926,0.9925925925925926,16,0.8491525685917061,0.7780035338093688,16,0.8636117426179528,0.7346397392545458,16,0.188728768074954,0.10962931822847437,16,0.9925916779849363,0.9925916779849363,16,"[""PA3"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.4,val_macro_f1,2,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-06_04-29-26_ref_base_drop040_unkPA2_c16384_seed0,ref_base_drop040_unkPA2_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-06_04-29-26_ref_base_drop040_unkPA2_c16384_seed0/summary.json,pa,0.8631561156480712,0.8791485341534431,0.7623674655047205,0.78239651416122,0.756244008714597,0.9851851851851852,0.9851826545337173,0.6652723311546842,0.7878576615831517,0.7833260711692085,0.7845267489711935,"[""PA2""]","[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,16,0.9962962962962963,0.9451043446213875,0.9883373409866073,0.9962961819809254,0.9883373409866073,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-07_04-29-26_ref_base_drop040_unkPA3_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.00047275708072088237,31,results_pa_confmanifold_refined/22-07_04-29-26_ref_base_drop040_unkPA3_c16384_seed0/history.json,0.7646117435561286,0.34106913104889885,31,1.0,0.9777777777777777,31,0.9706622405271491,0.8724341046463109,31,0.9883373409866073,0.8894087790716426,31,0.2902257608042823,0.13772322414097962,31,1.0,0.9777750339548094,31,"[""PA2"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.4,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-07_04-29-26_ref_base_drop040_unkPA3_c16384_seed0,ref_base_drop040_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-07_04-29-26_ref_base_drop040_unkPA3_c16384_seed0/summary.json,pa,0.9447427441256526,0.9880139822621365,0.9654030501089325,0.9791757443718229,0.8925388525780683,1.0,1.0,0.5687763253449529,0.9741067538126361,0.9752323892519971,0.9761716291454854,"[""PA3""]","[""PA3""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,7,0.9925925925925926,0.8656392252479264,0.9512792679844149,0.9925916779849363,0.9512792679844149,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-09_04-29-26_ref_base_drop040_unkPA4_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.00048652403543894486,22,results_pa_confmanifold_refined/22-09_04-29-26_ref_base_drop040_unkPA4_c16384_seed0/history.json,0.7594357185893589,0.3614948000226702,22,0.9962962962962963,0.9777777777777777,22,0.8656392252479264,0.7449032799426567,22,0.9512792679844149,0.7903896521301895,22,0.27002604912828515,0.11422427771268068,22,0.9962961819809254,0.9777530589543938,22,"[""PA2"", ""PA3"", ""PA8""]",0.1,0.1,0.0005,0.4,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-09_04-29-26_ref_base_drop040_unkPA4_c16384_seed0,ref_base_drop040_unkPA4_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-09_04-29-26_ref_base_drop040_unkPA4_c16384_seed0/summary.json,pa,0.8711278207634714,0.9520860979904003,0.6292737835875092,0.9100798838053741,0.761684822076979,0.9962962962962963,0.9962961819809254,0.44963689179375455,0.9071387073347856,0.9122948438634713,0.909837811667877,"[""PA4""]","[""PA4""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,22,0.9925925925925926,0.9309022047689293,0.9741579860091094,0.9925916779849363,0.9741579860091094,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-11_04-29-26_ref_base_drop040_unkPA8_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.00046108976497922854,37,results_pa_confmanifold_refined/22-11_04-29-26_ref_base_drop040_unkPA8_c16384_seed0/history.json,0.6141655108285329,0.3162974622514513,37,0.9925925925925926,0.9925925925925926,37,0.9574672235773743,0.8573241730958494,37,0.9741579860091094,0.9104268662470276,37,0.1483477908152121,0.09354838397767809,37,0.9925916779849363,0.9925916779849363,37,"[""PA2"", ""PA3"", ""PA4""]",0.1,0.1,0.0005,0.4,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-11_04-29-26_ref_base_drop040_unkPA8_c16384_seed0,ref_base_drop040_unkPA8_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-11_04-29-26_ref_base_drop040_unkPA8_c16384_seed0/summary.json,pa,0.9342179258031086,0.9775302007904667,0.8632897603485838,0.9682861292665212,0.8858939724037762,0.9851851851851852,0.9851778656126483,0.6563543936092955,0.9730065359477124,0.9685330428467682,0.9699419026870005,"[""PA8""]","[""PA8""]",0.0
"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",16,37,0.9925925925925926,0.9082055433348193,0.9245047718543424,0.9925916779849363,0.9245047718543424,16384,,"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_confmanifold_refined/22-14_04-29-26_ref_base_drop050_unkPA2_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004239934035082488,52,results_pa_confmanifold_refined/22-14_04-29-26_ref_base_drop050_unkPA2_c16384_seed0/history.json,0.7262084880518535,0.32618225652074057,52,0.9925925925925926,0.9925925925925926,52,0.9082055433348193,0.8146711726812893,52,0.9245047718543424,0.8113156081996902,52,0.19109171319890905,0.11962830004868684,52,0.9925916779849363,0.9925916779849363,52,"[""PA3"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.5,val_macro_f1,4,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-14_04-29-26_ref_base_drop050_unkPA2_c16384_seed0,ref_base_drop050_unkPA2_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-14_04-29-26_ref_base_drop050_unkPA2_c16384_seed0/summary.json,pa,0.9148929757255514,0.9331862958533589,0.8448002904865651,0.8731009440813362,0.8401408859840233,0.9962962962962963,0.9962961819809254,0.7336819172113289,0.8758024691358025,0.8733188090050835,0.8740740740740741,"[""PA2""]","[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,22,0.9888888888888889,0.9342786218307024,0.9826373347717066,0.9888858016115588,0.9826373347717066,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-18_04-29-26_ref_base_drop050_unkPA3_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.00046108976497922854,37,results_pa_confmanifold_refined/22-18_04-29-26_ref_base_drop050_unkPA3_c16384_seed0/history.json,0.7907060524773977,0.3468420353200701,37,1.0,0.9777777777777777,37,0.952300657990887,0.780944270308213,37,0.9826373347717066,0.7856201584348285,37,0.22924708790249296,0.13070862580228734,37,1.0,0.9777530589543938,37,"[""PA2"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-18_04-29-26_ref_base_drop050_unkPA3_c16384_seed0,ref_base_drop050_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-18_04-29-26_ref_base_drop050_unkPA3_c16384_seed0/summary.json,pa,0.916815563204796,0.9753997190769093,0.9010130718954248,0.9666412490922294,0.8499978213507624,0.9888888888888889,0.9888858016115588,0.46268336964415396,0.9580065359477123,0.9616448801742921,0.9620975550714114,"[""PA3""]","[""PA3""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,28,1.0,0.883050269111435,0.9601740240074197,1.0,0.9601740240074197,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-21_04-29-26_ref_base_drop050_unkPA4_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.00044754924534330366,43,results_pa_confmanifold_refined/22-21_04-29-26_ref_base_drop050_unkPA4_c16384_seed0/history.json,0.8083128323630681,0.3391304548770662,43,1.0,0.9925925925925926,43,0.8884238439915875,0.7459310140400186,43,0.9601740240074197,0.7216174880577964,43,0.3576355342511778,0.13214424981011286,43,1.0,0.9925916779849363,43,"[""PA2"", ""PA3"", ""PA8""]",0.1,0.1,0.0005,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-21_04-29-26_ref_base_drop050_unkPA4_c16384_seed0,ref_base_drop050_unkPA4_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-21_04-29-26_ref_base_drop050_unkPA4_c16384_seed0/summary.json,pa,0.9029516675164476,0.9753336455616658,0.5041830065359477,0.9352723311546841,0.8153217138707334,1.0,1.0,0.7185984023238925,0.9567320261437908,0.9618228031953523,0.951275720164609,"[""PA4""]","[""PA4""]",0.0
"[""best_model"", ""final_model""]",16,1,0.9814814814814815,0.960260024227263,0.9697505324089558,0.9814809099046267,0.9697505324089558,16384,,"[""best_model"", ""final_model""]",,results_pa_confmanifold_refined/22-25_04-29-26_ref_base_drop050_unkPA8_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.000493093861603399,16,results_pa_confmanifold_refined/22-25_04-29-26_ref_base_drop050_unkPA8_c16384_seed0/history.json,0.6639379258193667,0.34926130033674696,16,0.9925925925925926,0.9925925925925926,16,0.9606653501360342,0.8518294899792751,16,0.9697505324089558,0.8408089688214342,16,0.14084720192132172,0.10279765570605243,16,0.9925916779849363,0.9925916779849363,16,"[""PA2"", ""PA3"", ""PA4""]",0.1,0.1,0.0005,0.5,val_macro_f1,2,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-25_04-29-26_ref_base_drop050_unkPA8_c16384_seed0,ref_base_drop050_unkPA8_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-25_04-29-26_ref_base_drop050_unkPA8_c16384_seed0/summary.json,pa,0.9714106768144743,0.9810552525176278,0.9814161220043573,0.9777414669571534,0.9578358750907772,0.9851851851851852,0.9851778656126483,0.8769135802469135,0.9755628177196805,0.9775453885257808,0.9769498910675383,"[""PA8""]","[""PA8""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,8,0.9925925925925926,0.9189345211846482,0.9312263237874092,0.9925916779849363,0.9312263237874092,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-26_04-29-26_ref_base_ent002_unkPA2_c16384_seed0/config.json,,open_conf,0.02,200,,,True,True,True,0.0005,0.00048522314820010856,23,results_pa_confmanifold_refined/22-26_04-29-26_ref_base_ent002_unkPA2_c16384_seed0/history.json,0.6468380594064319,0.33754471795899527,23,0.9925925925925926,0.9925925925925926,23,0.9189345211846482,0.6961692829911992,23,0.9312263237874092,0.6716654350690747,23,0.16805844240718418,0.10141469085658038,23,0.9925916779849363,0.9925916779849363,23,"[""PA3"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-26_04-29-26_ref_base_ent002_unkPA2_c16384_seed0,ref_base_ent002_unkPA2_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-26_04-29-26_ref_base_ent002_unkPA2_c16384_seed0/summary.json,pa,0.9366162516725354,0.9509670645781042,0.9284241103848947,0.9165940450254175,0.8805112563543936,0.9962962962962963,0.9962961819809254,0.7510312273057371,0.8944226579520698,0.912084241103849,0.9077003146937788,"[""PA2""]","[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,19,0.9888888888888889,0.9443464001396893,0.9920569311952365,0.9888858016115588,0.9920569311952365,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-28_04-29-26_ref_base_ent002_unkPA3_c16384_seed0/config.json,,open_conf,0.02,200,,,True,True,True,0.0005,0.00046716444703382576,34,results_pa_confmanifold_refined/22-28_04-29-26_ref_base_ent002_unkPA3_c16384_seed0/history.json,0.7492361053587898,0.3515057259135776,34,1.0,0.9925925925925926,34,0.9519749867494057,0.8490857337404583,34,0.9920569311952365,0.9016326575794137,34,0.2314079992197178,0.07260920322603649,34,1.0,0.9925916779849363,34,"[""PA2"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-28_04-29-26_ref_base_ent002_unkPA3_c16384_seed0,ref_base_ent002_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-28_04-29-26_ref_base_ent002_unkPA3_c16384_seed0/summary.json,pa,0.9371601744716559,0.9858279869607607,0.9609114015976762,0.9827414669571531,0.8848242556281771,0.9925925925925926,0.9925916779849363,0.525878721859114,0.9757697893972404,0.9788198983297023,0.9791103848946986,"[""PA3""]","[""PA3""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,18,0.9925925925925926,0.8663863836398896,0.9613221277406563,0.9925916779849363,0.9613221277406563,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-31_04-29-26_ref_base_ent002_unkPA4_c16384_seed0/config.json,,open_conf,0.02,200,,,True,True,True,0.0005,0.00046908285467696354,33,results_pa_confmanifold_refined/22-31_04-29-26_ref_base_ent002_unkPA4_c16384_seed0/history.json,0.753769962939005,0.34529585923467365,33,1.0,0.9851851851851852,33,0.8843773005951346,0.6849197104380839,33,0.9613221277406563,0.6520866664820216,33,0.27928399289095845,0.11611790778460326,33,1.0,0.9851778656126481,33,"[""PA2"", ""PA3"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-31_04-29-26_ref_base_ent002_unkPA4_c16384_seed0,ref_base_ent002_unkPA4_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-31_04-29-26_ref_base_ent002_unkPA4_c16384_seed0/summary.json,pa,0.8793309663821892,0.9759861779799155,0.569273783587509,0.9458605664488018,0.7732229484386347,1.0,1.0,0.4391938997821351,0.9555410312273058,0.9562454611474219,0.9525490196078432,"[""PA4""]","[""PA4""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,10,0.9925925925925926,0.8979130970191612,0.974859903397833,0.9925916779849363,0.974859903397833,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-33_04-29-26_ref_base_ent002_unkPA8_c16384_seed0/config.json,,open_conf,0.02,200,,,True,True,True,0.0005,0.0004824476326477683,25,results_pa_confmanifold_refined/22-33_04-29-26_ref_base_ent002_unkPA8_c16384_seed0/history.json,0.5780481630847567,0.32463037021576413,25,0.9925925925925926,0.9925925925925926,25,0.9395699918299462,0.8485497429465678,25,0.974859903397833,0.9064405460552111,25,0.14187643108544526,0.08495514635686521,25,0.9925916779849363,0.9925916779849363,25,"[""PA2"", ""PA3"", ""PA4""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-33_04-29-26_ref_base_ent002_unkPA8_c16384_seed0,ref_base_ent002_unkPA8_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-33_04-29-26_ref_base_ent002_unkPA8_c16384_seed0/summary.json,pa,0.9257910148255,0.9782435410014985,0.8266085693536673,0.9690631808278867,0.8699840232389253,0.9851851851851852,0.9851778656126483,0.6092374727668846,0.9753086419753086,0.9697022512708787,0.9713580246913581,"[""PA8""]","[""PA8""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,13,0.9925925925925926,0.9095602223765115,0.9570945001988755,0.9925916779849363,0.9570945001988755,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-35_04-29-26_ref_base_ent005_unkPA2_c16384_seed0/config.json,,open_conf,0.05,200,,,True,True,True,0.0005,0.00047785524899502936,28,results_pa_confmanifold_refined/22-35_04-29-26_ref_base_ent005_unkPA2_c16384_seed0/history.json,0.6511639309307885,0.3423421812435937,28,0.9925925925925926,0.9925925925925926,28,0.9095602223765115,0.7305864781021789,28,0.9570945001988755,0.6259596513409702,28,0.21670448007407012,0.0916351017024782,28,0.9925916779849363,0.9925916779849363,28,"[""PA3"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-35_04-29-26_ref_base_ent005_unkPA2_c16384_seed0,ref_base_ent005_unkPA2_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-35_04-29-26_ref_base_ent005_unkPA2_c16384_seed0/summary.json,pa,0.9140380823384511,0.9693387007814634,0.8781408859840232,0.9439578794480755,0.8385715323166304,0.9962962962962963,0.9962961819809254,0.48538489469862023,0.9417356572258533,0.9436383442265796,0.9431106269668361,"[""PA2""]","[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,30,0.9962962962962963,0.9470454081660028,0.9898231150266772,0.9962961819809254,0.9898231150266772,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_refined/22-38_04-29-26_ref_base_ent005_unkPA3_c16384_seed0/config.json,,open_conf,0.05,200,,,True,True,True,0.0005,0.00044263978503180843,45,results_pa_confmanifold_refined/22-38_04-29-26_ref_base_ent005_unkPA3_c16384_seed0/history.json,0.7499006027267092,0.34714829391903346,45,1.0,0.9888888888888889,45,0.9731259607453652,0.8831040364858556,45,0.9898231150266772,0.9443235689331622,45,0.24315980716987892,0.08781160673609487,45,1.0,0.9888858016115588,45,"[""PA2"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-38_04-29-26_ref_base_ent005_unkPA3_c16384_seed0,ref_base_ent005_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-38_04-29-26_ref_base_ent005_unkPA3_c16384_seed0/summary.json,pa,0.9442066258857856,0.9876901809230246,0.9888852578068263,0.9886310820624546,0.901546114742193,0.9888888888888889,0.9888858016115588,0.5593572984749455,0.9849491648511257,0.9859077705156136,0.9864960058097313,"[""PA3""]","[""PA3""]",0.0
"[""best_model"", ""final_model""]",16,3,0.9666666666666667,0.8409979229221463,0.9196810246470691,0.9668557912321005,0.9196810246470691,16384,,"[""best_model"", ""final_model""]",,results_pa_confmanifold_refined/22-41_04-29-26_ref_base_ent005_unkPA4_c16384_seed0/config.json,,open_conf,0.05,200,,,True,True,True,0.0005,0.0004911411267435264,18,results_pa_confmanifold_refined/22-41_04-29-26_ref_base_ent005_unkPA4_c16384_seed0/history.json,0.7201271772384643,0.3640429371879214,18,0.9962962962962963,0.9703703703703703,18,0.8572412567410358,0.7193233948541362,18,0.9196810246470691,0.7441724410290039,18,0.308655399746365,0.11735923886299134,18,0.9962961819809254,0.9703117268678872,18,"[""PA2"", ""PA3"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,2,,dqn_proxy_softmax3,,,,results_pa_confmanifold_refined,results_pa_confmanifold_refined/22-41_04-29-26_ref_base_ent005_unkPA4_c16384_seed0,ref_base_ent005_unkPA4_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_refined/22-41_04-29-26_ref_base_ent005_unkPA4_c16384_seed0/summary.json,pa,0.8672629393115039,0.9469510854421475,0.6365359477124182,0.9321205519244734,0.7807305737109658,0.9629629629629629,0.9633861299015565,0.4747276688453159,0.9255482933914307,0.9347204066811909,0.9307964173323651,"[""PA4""]","[""PA4""]",0.0
